69,54,NaN,56,NaN,0.00049,0.00462,0.21218,4,49.294,0.27868,116.43,23.528,2830
71,55,NaN,56,NaN,0.00047,0.00617,0.30044,3,24.381,1.1581,116.6,23.488,3620
