54,44,NaN,45,NaN,0.00016,0.01036,0.09156,4,16.39,1.3393,113.95,22.857,3990
55,44,NaN,52,NaN,0.00049,0.01192,0.6156,4,100.84,0.17492,114.41,22.864,3990
