87,68,NaN,69,NaN,0.00038,0.00633,0.31379,3,70.064,0.73649,112.63,23.65,2830
29,22,NaN,63,NaN,0.00111,0.01288,0.57068,4,62.61,0.41991,113.16,24.902,2380
