33,27,NaN,28,NaN,0.00053,0.00764,0.36242,4,38.317,1.5315,111.82,22.025,3990
35,27,NaN,30,NaN,0.00075,0.00943,0.43366,4,76.699,0.24153,112.17,22.279,3112
