15,12,NaN,43,NaN,0.00036,0.00482,0.21645,4,47.646,0.41347,114.4,22.678,2830
63,49,NaN,50,NaN,0.00028,0.00288,0.1291,4,24.743,0.65923,114.23,22.853,2830
